Item_Code,Material_Code,Qty,T_B,Package,Cell
EP94-04768A,0801-002971,1,ST,E0804_L,1
EP94-04768A,0801-002971,1,ST,E0804_L,1
EP94-04768A,0801-002971,1,ST,E0804_L,1
EP94-04768A,0801-002971,1,ST,E0804_L,1
EP94-04768A,0801-003368,1,ST,E0804_L,1
EP94-04768A,0801-003368,1,ST,E0804_L,1
EP94-04768A,0801-003697,1,ST,E0804,1
EP94-04768A,0801-003697,1,ST,E0804,1
EP94-04768A,0801-003723,1,ST,E1208,2.1
EP94-04768A,0801-003723,1,ST,E1208,2.1
EP94-04768A,0801-003723,1,ST,E1208,2.1
EP94-04768A,0801-003723,1,ST,E1208,2.1
EP94-04768A,0801-003723,1,ST,E1208,2.1
EP94-04768A,0801-003723,1,ST,E1208,2.1
EP94-04768A,0801-003723,1,ST,E1208,2.1
EP94-04768A,0801-003723,1,ST,E1208,2.1
EP94-04768A,0801-003723,1,ST,E1208,2.1
EP94-04768A,0903-002255,1,ST,E1208,2.1
EP94-04768A,0904-003098,1,ST,E1612,2.1
EP94-04768A,0904-003098,1,ST,E1612,2.1
EP94-04768A,1001-001909,1,ST,E1208_L,2.1
EP94-04768A,1001-001909,1,ST,E1208_L,2.1
EP94-04768A,1001-001909,1,ST,E1208_L,2.1
EP94-04768A,1001-001995,1,ST,E1208_L,2.1
EP94-04768A,1001-001995,1,ST,E1208_L,2.1
EP94-04768A,1001-001995,1,ST,E1208_L,2.1
EP94-04768A,1001-001995,1,ST,E1208_L,2.1
EP94-04768A,1001-001995,1,ST,E1208_L,2.1
EP94-04768A,1001-001995,1,ST,E1208_L,2.1
EP94-04768A,1001-001995,1,ST,E1208_L,2.1
EP94-04768A,1001-001995,1,ST,E1208_L,2.1
EP94-04768A,1001-002079,1,ST,E0804,1
EP94-04768A,1001-002079,1,ST,E0804,1
EP94-04768A,1001-002079,1,ST,E0804,1
EP94-04768A,1001-002079,1,ST,E0804,1
EP94-04768A,1001-002079,1,ST,E0804,1
EP94-04768A,1001-002079,1,ST,E0804,1
EP94-04768A,1001-002079,1,ST,E0804,1
EP94-04768A,1001-002079,1,ST,E0804,1
EP94-04768A,1001-002079,1,ST,E0804,1
EP94-04768A,1001-002079,1,ST,E0804,1
EP94-04768A,1001-002111,1,ST,E0804_L,1
EP94-04768A,1001-002111,1,ST,E0804_L,1
EP94-04768A,1001-002111,1,ST,E0804_L,1
EP94-04768A,1001-002111,1,ST,E0804_L,1
EP94-04768A,1002-001792,1,ST,E2416_L,3
EP94-04768A,1002-001792,1,ST,E2416_L,3
EP94-04768A,1003-002885,1,ST,E0804_L,1
EP94-04768A,1003-002885,1,ST,E0804_L,1
EP94-04768A,1003-003251,1,ST,E1208,2.1
EP94-04768A,1003-003251,1,ST,E1208,2.1
EP94-04768A,1003-003251,1,ST,E1208,2.1
EP94-04768A,1003-003251,1,ST,E1208,2.1
EP94-04768A,1003-003251,1,ST,E1208,2.1
EP94-04768A,1003-003261,1,ST,E1208_L,2.1
EP94-04768A,1003-003261,1,ST,E1208_L,2.1
EP94-04768A,1003-003385,1,ST,E1612,2.1
EP94-04768A,1003-003385,1,ST,E1612,2.1
EP94-04768A,1003-003385,1,ST,E1612,2.1
EP94-04768A,1003-003385,1,ST,E1612,2.1
EP94-04768A,1006-001613,1,ST,E1208,2.1
EP94-04768A,1107-002885,1,ST,1107-002885_1240,1
EP94-04768A,1201-004145,1,ST,E0804_L,1
EP94-04768A,1201-004145,1,ST,E0804_L,1
EP94-04768A,1201-004145,1,ST,E0804_L,1
EP94-04768A,1201-004145,1,ST,E0804_L,1
EP94-04768A,1201-004145,1,ST,E0804_L,1
EP94-04768A,1201-004145,1,ST,E0804_L,1
EP94-04768A,1201-004145,1,ST,E0804_L,1
EP94-04768A,1201-004145,1,ST,E0804_L,1
EP94-04768A,1201-004145,1,ST,E0804_L,1
EP94-04768A,1201-004145,1,ST,E0804_L,1
EP94-04768A,1201-004145,1,ST,E0804_L,1
EP94-04768A,1201-004145,1,ST,E0804_L,1
EP94-04768A,1201-004145,1,ST,E0804_L,1
EP94-04768A,1201-004145,1,ST,E0804_L,1
EP94-04768A,1201-004145,1,ST,E0804_L,1
EP94-04768A,1201-004145,1,ST,E0804_L,1
EP94-04768A,1201-004145,1,ST,E0804_L,1
EP94-04768A,1201-004145,1,ST,E0804_L,1
EP94-04768A,1201-004269,1,ST,E0804,1
EP94-04768A,1201-004269,1,ST,E0804,1
EP94-04768A,1201-004432,1,ST,E1208,2.1
EP94-04768A,1201-004432,1,ST,E1208,2.1
EP94-04768A,1201-004432,1,ST,E1208,2.1
EP94-04768A,1201-004432,1,ST,E1208,2.1
EP94-04768A,1203-008434,1,ST,E1608_L,2.1
EP94-04768A,1203-008541,1,ST,E1208_L,2.1
EP94-04768A,1203-008591,1,ST,E0804_L,1
EP94-04768A,1203-008591,1,ST,E0804_L,1
EP94-04768A,1203-008852,1,ST,E1208_L,2.1
EP94-04768A,1203-008892,1,ST,E1208_L,2.1
EP94-04768A,1203-008892,1,ST,E1208_L,2.1
EP94-04768A,1203-008892,1,ST,E1208_L,2.1
EP94-04768A,1203-008892,1,ST,E1208_L,2.1
EP94-04768A,1203-008892,1,ST,E1208_L,2.1
EP94-04768A,1203-008892,1,ST,E1208_L,2.1
EP94-04768A,1203-008892,1,ST,E1208_L,2.1
EP94-04768A,1203-008892,1,ST,E1208_L,2.1
EP94-04768A,1203-008892,1,ST,E1208_L,2.1
EP94-04768A,1203-008892,1,ST,E1208_L,2.1
EP94-04768A,1203-008892,1,ST,E1208_L,2.1
EP94-04768A,1203-008892,1,ST,E1208_L,2.1
EP94-04768A,1203-008964,1,ST,E0804_L,1
EP94-04768A,1203-008964,1,ST,E0804_L,1
EP94-04768A,1203-009074,1,ST,E1208_L,2.1
EP94-04768A,1203-009074,1,ST,E1208_L,2.1
EP94-04768A,1203-009074,1,ST,E1208_L,2.1
EP94-04768A,1203-009074,1,ST,E1208_L,2.1
EP94-04768A,1203-009074,1,ST,E1208_L,2.1
EP94-04768A,1203-009282,1,ST,E1208,2.1
EP94-04768A,1203-009282,1,ST,E1208,2.1
EP94-04768A,1203-009282,1,ST,E1208,2.1
EP94-04768A,1203-009418,1,ST,E1208,2.1
EP94-04768A,1203-009418,1,ST,E1208,2.1
EP94-04768A,1203-009563,1,ST,E1208_L,2.1
EP94-04768A,1203-009563,1,ST,E1208_L,2.1
EP94-04768A,1203-009581,1,ST,E1208_L,2.1
EP94-04768A,1203-009581,1,ST,E1208_L,2.1
EP94-04768A,1203-009581,1,ST,E1208_L,2.1
EP94-04768A,1203-009581,1,ST,E1208_L,2.1
EP94-04768A,1203-009581,1,ST,E1208_L,2.1
EP94-04768A,1203-009581,1,ST,E1208_L,2.1
EP94-04768A,1203-009581,1,ST,E1208_L,2.1
EP94-04768A,1203-009581,1,ST,E1208_L,2.1
EP94-04768A,1203-009581,1,ST,E1208_L,2.1
EP94-04768A,1203-009683,1,ST,E0804_L,1
EP94-04768A,1203-009683,1,ST,E0804_L,1
EP94-04768A,1203-009683,1,ST,E0804_L,1
EP94-04768A,1203-009683,1,ST,E0804_L,1
EP94-04768A,1203-009684,1,ST,E1608,2.1
EP94-04768A,1204-003649,1,ST,E1208_L,2.1
EP94-04768A,1204-003649,1,ST,E1208_L,2.1
EP94-04768A,1204-003649,1,ST,E1208_L,2.1
EP94-04768A,1204-003649,1,ST,E1208_L,2.1
EP94-04768A,1204-003649,1,ST,E1208_L,2.1
EP94-04768A,1204-003649,1,ST,E1208_L,2.1
EP94-04768A,1204-003649,1,ST,E1208_L,2.1
EP94-04768A,1204-003649,1,ST,E1208_L,2.1
EP94-04768A,1204-003649,1,ST,E1208_L,2.1
EP94-04768A,1204-003649,1,ST,E1208_L,2.1
EP94-04768A,1204-003649,1,ST,E1208_L,2.1
EP94-04768A,1204-003649,1,ST,E1208_L,2.1
EP94-04768A,1204-003649,1,ST,E1208_L,2.1
EP94-04768A,1204-003649,1,ST,E1208_L,2.1
EP94-04768A,1205-004948,1,ST,E1208_L,2.1
EP94-04768A,1205-004948,1,ST,E1208_L,2.1
EP94-04768A,1205-005751,1,ST,E1608_L,2.1
EP94-04768A,1209-002472,1,ST,E1208_L,2.1
EP94-04768A,1209-002472,1,ST,E1208_L,2.1
EP94-04768A,1209-002472,1,ST,E1208_L,2.1
EP94-04768A,1209-002472,1,ST,E1208_L,2.1
EP94-04768A,1209-002829,1,ST,E1612_L,2.1
EP94-04768A,1209-002842,1,ST,E1208,2.1
EP94-04768A,1209-002842,1,ST,E1208,2.1
EP94-04768A,1404-001259,1,ST,P0804,1
EP94-04768A,1404-001745,1,ST,P0804,1
EP94-04768A,1404-001745,1,ST,P0804,1
EP94-04768A,2007-000040,1,ST,P0804,1
EP94-04768A,2007-000040,1,ST,P0804,1
EP94-04768A,2007-000040,1,ST,P0804,1
EP94-04768A,2007-000040,1,ST,P0804,1
EP94-04768A,2007-000040,1,ST,P0804,1
EP94-04768A,2007-000040,1,ST,P0804,1
EP94-04768A,2007-000040,1,ST,P0804,1
EP94-04768A,2007-000040,1,ST,P0804,1
EP94-04768A,2007-000040,1,ST,P0804,1
EP94-04768A,2007-000040,1,ST,P0804,1
EP94-04768A,2007-000040,1,ST,P0804,1
EP94-04768A,2007-000040,1,ST,P0804,1
EP94-04768A,2007-000040,1,ST,P0804,1
EP94-04768A,2007-000040,1,ST,P0804,1
EP94-04768A,2007-000040,1,ST,P0804,1
EP94-04768A,2007-000040,1,ST,P0804,1
EP94-04768A,2007-000040,1,ST,P0804,1
EP94-04768A,2007-000040,1,ST,P0804,1
EP94-04768A,2007-000040,1,ST,P0804,1
EP94-04768A,2007-000040,1,ST,P0804,1
EP94-04768A,2007-000040,1,ST,P0804,1
EP94-04768A,2007-000040,1,ST,P0804,1
EP94-04768A,2007-000040,1,ST,P0804,1
EP94-04768A,2007-000040,1,ST,P0804,1
EP94-04768A,2007-000040,1,ST,P0804,1
EP94-04768A,2007-000040,1,ST,P0804,1
EP94-04768A,2007-000058,1,ST,P0804,1
EP94-04768A,2007-000058,1,ST,P0804,1
EP94-04768A,2007-000058,1,ST,P0804,1
EP94-04768A,2007-000058,1,ST,P0804,1
EP94-04768A,2007-000058,1,ST,P0804,1
EP94-04768A,2007-000058,1,ST,P0804,1
EP94-04768A,2007-000058,1,ST,P0804,1
EP94-04768A,2007-000058,1,ST,P0804,1
EP94-04768A,2007-000058,1,ST,P0804,1
EP94-04768A,2007-000070,1,ST,P0804,1
EP94-04768A,2007-000070,1,ST,P0804,1
EP94-04768A,2007-000070,1,ST,P0804,1
EP94-04768A,2007-000070,1,ST,P0804,1
EP94-04768A,2007-000070,1,ST,P0804,1
EP94-04768A,2007-000070,1,ST,P0804,1
EP94-04768A,2007-000070,1,ST,P0804,1
EP94-04768A,2007-000070,1,ST,P0804,1
EP94-04768A,2007-000070,1,ST,P0804,1
EP94-04768A,2007-000070,1,ST,P0804,1
EP94-04768A,2007-000070,1,ST,P0804,1
EP94-04768A,2007-000070,1,ST,P0804,1
EP94-04768A,2007-000070,1,ST,P0804,1
EP94-04768A,2007-000070,1,ST,P0804,1
EP94-04768A,2007-000070,1,ST,P0804,1
EP94-04768A,2007-000070,1,ST,P0804,1
EP94-04768A,2007-000070,1,ST,P0804,1
EP94-04768A,2007-000070,1,ST,P0804,1
EP94-04768A,2007-000070,1,ST,P0804,1
EP94-04768A,2007-000166,1,ST,P0802,1
EP94-04768A,2007-000166,1,ST,P0802,1
EP94-04768A,2007-000170,1,ST,P0802,1
EP94-04768A,2007-000170,1,ST,P0802,1
EP94-04768A,2007-000170,1,ST,P0802,1
EP94-04768A,2007-000170,1,ST,P0802,1
EP94-04768A,2007-000170,1,ST,P0802,1
EP94-04768A,2007-000170,1,ST,P0802,1
EP94-04768A,2007-000170,1,ST,P0802,1
EP94-04768A,2007-000170,1,ST,P0802,1
EP94-04768A,2007-000170,1,ST,P0802,1
EP94-04768A,2007-000170,1,ST,P0802,1
EP94-04768A,2007-000170,1,ST,P0802,1
EP94-04768A,2007-000170,1,ST,P0802,1
EP94-04768A,2007-000170,1,ST,P0802,1
EP94-04768A,2007-000170,1,ST,P0802,1
EP94-04768A,2007-000170,1,ST,P0802,1
EP94-04768A,2007-000170,1,ST,P0802,1
EP94-04768A,2007-000170,1,ST,P0802,1
EP94-04768A,2007-000170,1,ST,P0802,1
EP94-04768A,2007-000170,1,ST,P0802,1
EP94-04768A,2007-000170,1,ST,P0802,1
EP94-04768A,2007-000170,1,ST,P0802,1
EP94-04768A,2007-000170,1,ST,P0802,1
EP94-04768A,2007-000170,1,ST,P0802,1
EP94-04768A,2007-000170,1,ST,P0802,1
EP94-04768A,2007-000170,1,ST,P0802,1
EP94-04768A,2007-000170,1,ST,P0802,1
EP94-04768A,2007-000170,1,ST,P0802,1
EP94-04768A,2007-000170,1,ST,P0802,1
EP94-04768A,2007-000170,1,ST,P0802,1
EP94-04768A,2007-000170,1,ST,P0802,1
EP94-04768A,2007-000170,1,ST,P0802,1
EP94-04768A,2007-000170,1,ST,P0802,1
EP94-04768A,2007-000170,1,ST,P0802,1
EP94-04768A,2007-000170,1,ST,P0802,1
EP94-04768A,2007-000170,1,ST,P0802,1
EP94-04768A,2007-000170,1,ST,P0802,1
EP94-04768A,2007-000170,1,ST,P0802,1
EP94-04768A,2007-000170,1,ST,P0802,1
EP94-04768A,2007-000170,1,ST,P0802,1
EP94-04768A,2007-000170,1,ST,P0802,1
EP94-04768A,2007-000170,1,ST,P0802,1
EP94-04768A,2007-000170,1,ST,P0802,1
EP94-04768A,2007-000170,1,ST,P0802,1
EP94-04768A,2007-000173,1,ST,P0802,1
EP94-04768A,2007-000173,1,ST,P0802,1
EP94-04768A,2007-000173,1,ST,P0802,1
EP94-04768A,2007-000173,1,ST,P0802,1
EP94-04768A,2007-000173,1,ST,P0802,1
EP94-04768A,2007-000287,1,ST,P0804,1
EP94-04768A,2007-000287,1,ST,P0804,1
EP94-04768A,2007-000287,1,ST,P0804,1
EP94-04768A,2007-000287,1,ST,P0804,1
EP94-04768A,2007-000287,1,ST,P0804,1
EP94-04768A,2007-000287,1,ST,P0804,1
EP94-04768A,2007-000287,1,ST,P0804,1
EP94-04768A,2007-000287,1,ST,P0804,1
EP94-04768A,2007-000536,1,ST,P0804,1
EP94-04768A,2007-000536,1,ST,P0804,1
EP94-04768A,2007-000536,1,ST,P0804,1
EP94-04768A,2007-000536,1,ST,P0804,1
EP94-04768A,2007-000536,1,ST,P0804,1
EP94-04768A,2007-000536,1,ST,P0804,1
EP94-04768A,2007-000536,1,ST,P0804,1
EP94-04768A,2007-000536,1,ST,P0804,1
EP94-04768A,2007-000536,1,ST,P0804,1
EP94-04768A,2007-000536,1,ST,P0804,1
EP94-04768A,2007-000688,1,ST,P0804,1
EP94-04768A,2007-000688,1,ST,P0804,1
EP94-04768A,2007-000688,1,ST,P0804,1
EP94-04768A,2007-000688,1,ST,P0804,1
EP94-04768A,2007-000688,1,ST,P0804,1
EP94-04768A,2007-000688,1,ST,P0804,1
EP94-04768A,2007-000693,1,ST,P0804,1
EP94-04768A,2007-000779,1,ST,P0804,1
EP94-04768A,2007-000779,1,ST,P0804,1
EP94-04768A,2007-000779,1,ST,P0804,1
EP94-04768A,2007-000779,1,ST,P0804,1
EP94-04768A,2007-000779,1,ST,P0804,1
EP94-04768A,2007-000842,1,ST,P0804,1
EP94-04768A,2007-000879,1,ST,P0804,1
EP94-04768A,2007-000879,1,ST,P0804,1
EP94-04768A,2007-000879,1,ST,P0804,1
EP94-04768A,2007-000879,1,ST,P0804,1
EP94-04768A,2007-000879,1,ST,P0804,1
EP94-04768A,2007-000879,1,ST,P0804,1
EP94-04768A,2007-000879,1,ST,P0804,1
EP94-04768A,2007-000879,1,ST,P0804,1
EP94-04768A,2007-000879,1,ST,P0804,1
EP94-04768A,2007-000879,1,ST,P0804,1
EP94-04768A,2007-000883,1,ST,P0804,1
EP94-04768A,2007-000883,1,ST,P0804,1
EP94-04768A,2007-000883,1,ST,P0804,1
EP94-04768A,2007-000903,1,ST,P0804,1
EP94-04768A,2007-000903,1,ST,P0804,1
EP94-04768A,2007-000903,1,ST,P0804,1
EP94-04768A,2007-000903,1,ST,P0804,1
EP94-04768A,2007-000903,1,ST,P0804,1
EP94-04768A,2007-000903,1,ST,P0804,1
EP94-04768A,2007-000903,1,ST,P0804,1
EP94-04768A,2007-000903,1,ST,P0804,1
EP94-04768A,2007-000903,1,ST,P0804,1
EP94-04768A,2007-000903,1,ST,P0804,1
EP94-04768A,2007-000903,1,ST,P0804,1
EP94-04768A,2007-000903,1,ST,P0804,1
EP94-04768A,2007-000903,1,ST,P0804,1
EP94-04768A,2007-000903,1,ST,P0804,1
EP94-04768A,2007-000903,1,ST,P0804,1
EP94-04768A,2007-000903,1,ST,P0804,1
EP94-04768A,2007-000903,1,ST,P0804,1
EP94-04768A,2007-000903,1,ST,P0804,1
EP94-04768A,2007-000903,1,ST,P0804,1
EP94-04768A,2007-000903,1,ST,P0804,1
EP94-04768A,2007-000962,1,ST,P0804,1
EP94-04768A,2007-000962,1,ST,P0804,1
EP94-04768A,2007-000962,1,ST,P0804,1
EP94-04768A,2007-000962,1,ST,P0804,1
EP94-04768A,2007-000969,1,ST,P0804,1
EP94-04768A,2007-000969,1,ST,P0804,1
EP94-04768A,2007-000969,1,ST,P0804,1
EP94-04768A,2007-001076,1,ST,P0804,1
EP94-04768A,2007-001076,1,ST,P0804,1
EP94-04768A,2007-001076,1,ST,P0804,1
EP94-04768A,2007-001076,1,ST,P0804,1
EP94-04768A,2007-001076,1,ST,P0804,1
EP94-04768A,2007-001145,1,ST,P0804,1
EP94-04768A,2007-001145,1,ST,P0804,1
EP94-04768A,2007-001145,1,ST,P0804,1
EP94-04768A,2007-001145,1,ST,P0804,1
EP94-04768A,2007-001145,1,ST,P0804,1
EP94-04768A,2007-001145,1,ST,P0804,1
EP94-04768A,2007-001153,1,ST,P0804,1
EP94-04768A,2007-001153,1,ST,P0804,1
EP94-04768A,2007-001153,1,ST,P0804,1
EP94-04768A,2007-001153,1,ST,P0804,1
EP94-04768A,2007-001153,1,ST,P0804,1
EP94-04768A,2007-001153,1,ST,P0804,1
EP94-04768A,2007-001217,1,ST,P0802,1
EP94-04768A,2007-001217,1,ST,P0802,1
EP94-04768A,2007-001258,1,ST,P0804,1
EP94-04768A,2007-001258,1,ST,P0804,1
EP94-04768A,2007-001258,1,ST,P0804,1
EP94-04768A,2007-001258,1,ST,P0804,1
EP94-04768A,2007-001258,1,ST,P0804,1
EP94-04768A,2007-001258,1,ST,P0804,1
EP94-04768A,2007-001258,1,ST,P0804,1
EP94-04768A,2007-001288,1,ST,P0802,1
EP94-04768A,2007-001288,1,ST,P0802,1
EP94-04768A,2007-001288,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
EP94-04768A,2007-001292,1,ST,P0802,1
